,id,reviews,target
17005,17005,처음에는 푹신하고 좋았는데 뭐 하지도 않았는데 베개커버도 실밥이 다 터지고 이불도 실밥이 자꾸 터져서 손발에 자꾸 걸려요 ...,2
17006,17006,색도 예쁘고 금귀걸이도 못하는데 이건 괜찮습니다. 가격 대비 훌륭합니다. 가격을 고려하지 않더라고 훌륭합니다.,5
17007,17007,재구매 잘 먹고 있어요 감사합니다 힘든 시기 우리 모두 파이팅 합시다 대박 나세요,5
17008,17008,퀄리티 짱 솔직히 구성비 최강임,5
17009,17009,정말 실망했어요... 평소 제가 먹던 거랑 정말 달라요.. 정말 딱딱해서 찢어지지도 않고... 암튼 돈 주고 산 게 아까워서 물 뿌려 놨다가 겨우겨우 찢어서 구웠는데 그래도 질기고.. 암튼 좀 실망했어요..,1
17010,17010,생각보다 얇고.. 무거워요..ㅜㅠ,2
17011,17011,제품 잘 받았습니다. 엄청난 효과를 기대하긴 어렵지만 자세 교정하기에 많은 도움이 될듯합니다.,5
17012,17012,좋아해요.. 저렴히 잘 샀어요..,5
17013,17013,저렴한 가격에 너무 잘 산듯해요~~화분 많아지면 또 구매할게요,5
17014,17014,재구매 두 번째 구매인데 너무 예쁘고 튼튼해요. 실제 받아보면 색상이 더 이뻐요^^,5
17015,17015,별로 소스병 세척할 수 있는 솔이 마땅치 않아 억지로 산 거지 아니었으면 안 샀을 듯;뭐 여기저기 쓰겠거니 하고 그냥 만족하려고요,2
17016,17016,고기와 야채가 신선했어요 고기 굽고 야채 씻어 굽기만 했는데 근사한 한 끼가 준비되었어요^^ 다른 상품도 한번 구매하고 싶습니다,4
17017,17017,상품은 좋으나 ㅜ 배송 미스로 별점 뺍니다ㅜ,2
17018,17018,라테가 와야 하는데 블랙으로 왔어요.. ㅡㅡ,2
17019,17019,배송 빨랐고 상품 괜찮아요,5
17020,17020,붓은 편한데 유키 제리 보호필름이 없어서 열릴 때 좀 많이 쏟았어요. 그리고 작을 줄은 알고 있었지만 길게 연장하고 두껍게 하면 서너 번에도 다 쓸 것 같아요,1
17021,17021,리뷰처럼 오징어 냄새 같은 게 심하고 바닥용 11cm를 샀는데도 많이 푹 꺼져서 조금 그러네요. 한 달 써보고 자세한 후기 남길게요.,2
17022,17022,대만족입니다. 설치 시 엄청난 소음이 나는 것을 제외하면 행거는 진짜 고급 지고 만족스럽습니다. 오늘 받자마자 설치했는데 드레스룸이 넘나 만족스럽네요 그래서 지금 재구매하려 합니다~!^^,5
17023,17023,아니 이걸 어떻게 잘라서 쓰라고 이렇게 보내세요? 사이즈 맞게 주문한 거라 깔기만 하면 되는 건데 더워 죽겠구먼 앉아서 가위질하고 있잖아요 뭐 하는 짓인지 화딱지 나서 죽겠네 1점도 아깝네요 진짜,1
17024,17024,디자인 컬러는 좋은데.. 하단에 빨간색 코팅이 제대로 안되어서 하얗게 흠집 난듯한 게 보여요,1
17025,17025,너무 야부리 해서 조금 아쉽습니다,2
17026,17026,재구매 용기가 큰 거 빼고는 다 좋아요,5
17027,17027,제가 찾던 거에 비해 훨씬 좋아요 네일숍 가면 케어 받을 때처럼 도구가 다 있어서 정말 손쉽게 관리할 수 있고 여드름 압출기랑 귀이개도 아주 다 맘에 들어요,5
17028,17028,구매 후 시험 삼아 작동시켜본 후 보관 중입니다.. 가격 대비 만족합니다 바람세기도 만족입니다,4
17029,17029,"집에 세탁과 청소, 과일 세척 안 사용하는 곳이 없는 듯.. 좋아요",5
17030,17030,돈값을 못하는 거 같아요,2
17031,17031,튼튼하고 좋습니다 만족!,2
17032,17032,잘 받았습니다 집에 가서 작동은 확인해 봐야 할듯해요 잘 되면 좋겠습니다,4
17033,17033,한 달 꾸준히 먹어본 결과 미세한 효과는 있는 것 같아요!,5
17034,17034,"재구매 늘 구매하는 베스틱소세지! 마늘맛으로 늘 구매해요, 질리지 않고, 촉촉하고 한번 먹기에 양도 딱이에요. 다만! 오늘 포장에 드라이아이스? 팩이 터져서 왔어요. 포장도 늘 꼼꼼했는데.. 쪼금 아쉬웠어요.",4
17035,17035,분유랑 같이 주문해서 받았어요. 깔끔하게 왔어요.,5
17036,17036,자주 즐겨먹는 음료인데 아주 만족합니다ㅎㅎ,5
17037,17037,정품보다 저렴하고 믿을 수 있는 기업이라 안심..,5
17038,17038,?? 중간에 있는 줄은 뭔가요,2
17039,17039,재구매였는데 너무 실망입니다 겉택배상자는 멀쩡한데 안에 베지밀 팩들이 사방으로 모두 찌그러져 있네요 안 터진 게 용할 정도 ㅠㅠ 한쪽으로만 그럼 한번 떨어졌나 보다 할 텐데 사방으로 다 ㅠㅠ,2
17040,17040,재구매 지난번 2cm 밀웜을 샀는데 너무 자라서 번데기가 막 되고ㅜ 저희 집 도마뱀이 먹기에 커서 조금 작은 것으로 주문했어요. 날씨가 따뜻해서 얘네들도 금방 자랄 것 같은 느낌~ㅋㅋ,5
17041,17041,제가 잘못 찐 건지ㅜㅜ비렸어요 저는..,1
17042,17042,한 개 깨져왔어요ㅜㅜㅜ,1
17043,17043,그냥 오프라인 매장에서 사는 게 좋을 듯 재구매는 없다.,2
17044,17044,좋습니다 ㅎㅎ 또 살게요,5
17045,17045,간이 의자의 역할을 제대로 하고 있네요. 펴고 접기가 편리하고 가볍고 생각보다 튼튼하기도 하고 맘에 들어요,5
17046,17046,스테이크는 맛이 별로,2
17047,17047,향이 생각보다 너무 안 나요. 그리고 향취 향도 사실...,2
17048,17048,재구매 제품 동일 가격차이 문의하니 md마다 프로모션이 다르니 알아서 싼 거 사라 함,1
17049,17049,배송도 빠르고 효과 좋아요 냄새가 좀 심하니 환기 시키고 하세요,4
17050,17050,붙인 티가 거의 안 나고 진정 효과가 좋아요,5
17051,17051,배송이 빨라서 아기 아빠 생일에 잘 썼어요~ 깜짝 이벤트 성공했네요~~~,5
17052,17052,이불용으로 구매했어요 두 개씩 넣어도 충분한 거 같아요. 여름용 두 개 넣었고 겨울용 극세사 이불이랑 바닥 용이 불 두 개 넣어서 압축했어요 밀봉에 압축까지 정말 강추입니다,5
17053,17053,두꺼운 옷은 걸기에는 약해요 가벼운 옷만,5
17054,17054,리필도 구매 가능해서 같이 구매했네요~ 사용한 자석 모아 사용 중이에요,5
17055,17055,사진 그대로에요~~ 2개 동시 충전 가능하고요~~,5
17056,17056,약해요 불편해요 별로인듯해요 자꾸 떨어져요 논슬립패드는 정말 별로 고요... 한번 붙으면 안 떨어지고 테이블이랑 같이 떨어지네요 ㅋㅋㅋ,1
17057,17057,정말 부드러워요!! 고소하니 맛 좋네요,5
17058,17058,재구매 오만 오천 번째 시켜 먹는 중. 족히 100만 원어치는 시켜 먹은 듯 ㅋ,5
17059,17059,괜찮네요. 얇아서 진짜 3중 차단인지 의심이 생겼는데... 그것 빼곤 괜찮아요,5
17060,17060,너무 이뻐요 집이 화사해졌어요. 이거로 집 가구 하나둘씩 바꾸고 있어요. 설치기사님들도 친절해요^^,5
17061,17061,김치가 싱겁다고 후기 있어 신경 쓰였는데 먹어보니 배추는 짠데 양념이 덜 들어간 것 같아 사서 안 먹고 냉장고 보관만 하고 있습니다. 파시기 전에 좀 더 주변인에게 맛을 검증 받으시기 바랍니다.,1
17062,17062,재구매 항상 애용하고 있는 앰풀입니다 사용하지 않을 때와 확연히 차이가 나서 항상 쟁여두고 쓰고 있습니다 너무 좋습니다!,5
17063,17063,아이들 밥 도둑이네요.. 애들이 잘 먹어요,5
17064,17064,기름져요... 단짠단짠을 생각했는데 그냥 텁텁한 맛 밖에 안 나서 두 개만 집어먹고 구석에 놔뒀어요. 나머지 어떻게 먹지..ㅠㅠ,2
17065,17065,안 끈적거려서 좋아요~,5
17066,17066,택배 뜯으며 깜짝 놀랐어요!! 포장이 정말 꼼꼼하게 되어 있더라고요~~ 맛은 내일 먹을 고여서 모르지만 신선해 보이네요^^,4
17067,17067,생각보다 별로여서 재구매 의사는 없습니다.,2
17068,17068,향이 강한 걸 너무 싫어하는 분들에겐 이 물티슈가 가장 좋을 것 같아요 생각보다 크기가 작았지만 다른 건 다 맘에 드네요!,4
17069,17069,잘 포장 되어왔었고 꾸준히 먹고 있는데 냄새도 안 나고 좋습니다 다음에도 재구매 할 거 같아요,4
17070,17070,속도도 빠르고 문제없이 여행 잘 다녀왓습니당ㅎㅎ,5
17071,17071,믿을 수가 없다. 내가 부직포를 만 원이나 넘게 주고 산 것을. 옆라인 투명 비닐이 찢길까 봐 힘들게 옷 집어넣음,1
17072,17072,생각보다 볼게 너무 없네요. 개인적으로 사람에 떠밀려서 어떤 게 있었는지..,2
17073,17073,"강도가 생각보다 너무 약하고, 이상하게 자전거 설치 후 자전거 어디선가 냄새가 나는데 찾질 못하겠네요 .. 안장이나 페달을 수시로 닦는데 무슨 냄새인지 모르겠습니다;;;",2
17074,17074,너무 기대를 해서인가요. 흠칫 난데 열심히 문질렀는데 오히려 잔흠집만 남고 흠칫은 크게 없어지진 않네요.,2
17075,17075,나쁘지 않아요 근대 전화 상담이 꽝이네요 후,2
17076,17076,잘 도착했어요~~~~아직 쓰기 전이라 잘 맞았으면 좋겠네요,5
17077,17077,도라지즙이나 청이 써서 못 먹는 아이들이 잘 먹어서 환으로 먹이려고 해요 쓴맛 안 나서 애들이 잘 먹어서 좋습니다,5
17078,17078,ㅎ 선물용으로도 좋을 것 같아요 ~패키지가 너무 예뻐서 뜯기 아까울 정도예요~ 아이도 마음에 든다고 하네요,5
17079,17079,좋아요 ㅋㅋ ㅎㅎ 가벼유,5
17080,17080,제품은 정말 좋은데 리필제품이 있으면 더 좋겠어요 아무튼 늘 애용하는 제품입니다.,5
17081,17081,좋습니다 충전 빨라요 외옹,5
17082,17082,블루투스 리모컨 너무 좋네요!! 다만 길이는 짧습니다~,4
17083,17083,1회용인 거 같아요. 불멍용이구요. 한번 쓰고 버리고 왔어요 ㅠㅠ 다들 세척해서 다시 쓰시나요?,2
17084,17084,자꾸 울어요 케이스에 닿아서 계속 뜨네요. 돈 좀 더 주고 강화유리로 사는 것이 나을 것 같아요. 후회합니다.,2
17085,17085,구성비 좋습니다. 시인성 좋습니다.,5
17086,17086,바느질 엉망 품질 확인 안 하나요? 제조국 일본 아닌가요? 엉망이네요. 반품 귀찮아서 개집에 깔아둡니다. 대실망,2
17087,17087,심 길이가 짧은 게 왜 이렇게 많은 건지 거의 길이가 1미터 정도네요... 가끔 긴 거 몇 가닥 있고요 냄새는 많이 안 나서 좋은데...,2
17088,17088,철재라 무겁고 패드 끼우기 힘드네요.,2
17089,17089,벌레가 오지 못하니까 안에 있으면 안심이 돼요,5
17090,17090,아직 먹어보진 않았는데 예쁘고 빨리 왔습니다 잘 먹겠습니다ㅎ,5
17091,17091,1년 넘게 먹고 있어요. 비염 달고 살던 아들이 병원에 잘 안 가게 됐어요. 앞으로도 꾸준히 먹이려고요..^^,5
17092,17092,맛도 먹을만하고 적당하니 괜찮네요,5
17093,17093,레몬옐로는 젤 기본으로 항상 썼던 색이라서 바로 ㅅ주문했습니다!!,5
17094,17094,배송 및 제품 마음에 듭니다,5
17095,17095,별로네요;; 신생아는 작은데 속싸개 길이가 길어서 배가 다 보여요 ㅡㅡ 괜히 혹해서 산 듯 ;;; 그냥 속싸개 직사각형인 게 더 잘 됩니다,2
17096,17096,나사가 없고 포장이 뜯어져서 왔네요 반품하기 귀찮아서 집에 있는 나사로 고정해서 쓰네요,2
17097,17097,마감이 잘 안되어있어 날카롭습니다. 구매 전 후기에서 그런 내용을 봤었는데 뭐 심하겠나 싶어 저렴해서 구매했는데 저도 손을 베었어요. 조심해서 사용하셔야 하고 조심했음에도 불구하고 베이는 건 찰나네요.,1
17098,17098,엉덩이 쪽이 깊이 들어가 있어서 계속 앉아 있다 보면 불편해요 ;; 방석 필수,2
17099,17099,배송도 빠르고 따뜻하고 좋네요,5
17100,17100,화질도 깨끗하고 동작 잘 되네요 만족합니다.,5
17101,17101,군 좋이ㅡ오ㅡ오늘 처음 서,5
17102,17102,"야간 운동 시 유용함. 멀리서도 잘 보임. 다만, 고무밴드가 길어서 팔에 끼우면 흘러내리네요.",4
17103,17103,불 멍하기 좋고 사이즈도 너무 좋아요,5
17104,17104,넘넘 좋아요~설치도 쉽고요~근데.. 베이지가 살짝 누런 빛나는ㅋ,5
17105,17105,물통도 주시고 배송도 빠르고 효과 좋으면 재구매할게요^^,5
17106,17106,기대가 큽니다! 빨리해야겠어요,4
17107,17107,완전 고급 지고 가격 대비 정말 튼튼합니다 키높이 잘 맞고요 높이 올려도 흔들림이 없습니다 최근 온라인 구매한 것 중 가장 마음에 쏙 듭니다,5
17108,17108,자주 먹던 거입니다. 간식용으로 먹으려고요,5
17109,17109,생각보다 빠른 배송과 저렴하게 구매한 것 같아서 좋았습니다.,5
17110,17110,너무 신선하고 좋아요,4
17111,17111,두 번째 재구매했어요. 그냥 먹기 편한 것 같아요. 바로 해서 먹는 게 제일 좋고요. 전 밥 많이? 해서 급냉동해버려요. 해 동해서 먹음 바로 한 밥 같더라고요. 불리는 건 전날 하는데 바로해서는안먹어봤어요.ㅡㅡ 현미는 불려 먹어야 하는 게 좀 불편한 것 같아요. 그래도 오색 현미 좋아요! ㅋㅋㅋ,5
17112,17112,상품이 설명서랑 틀린 거 같고 선반대 부서진 채로 오고 긁힌 자국도 있고 버블도 붙지 않아 개조하는 등의 어려움이 있었음 단 배송은 빠름,2
17113,17113,배송 진짜 느리고 상담 응대 ... BAD,1
17114,17114,재구매 완전 별로 다 구겨져와서 포장할 수가 없음 돈 버렸음 아오 진짜,1
17115,17115,별로 사진으로 본 거란 색도 너무 다르고 다른 거보다 냄새도 심해요 잘 벗겨지고 별로예요 ㅠ 안 써요 잘,2
17116,17116,이불 넣고 들자마자 한쪽 손잡이 찢어졌어요 전에 작아 쓰던 거보다 많이 약한듯하고 안에 비닐이 박스보다 작아서 이불을 압축하면 공간이 있어요,1
17117,17117,배송기사님이 친절하시고 좋았는데 주문하고 너무 오래 걸림..,4
17118,17118,가격 대비 좋은 상품 같아요,5
17119,17119,배송이 너무 느립니다~ 문자에 답장도 일주일 있다가 하고...,1
17120,17120,영어랑 한자랑 같이 있으니 멋스러워요,5
17121,17121,맛이 정말 없어요 밤 좋아헤서 산 건데요 썩은 것도 많습니다...,1
17122,17122,색깔은 이쁜데 노트북 놨을 때 좌우로 많이 흔들흔들하네요,2
17123,17123,동치미에 넣으려고 구입했습니다 잘 삭았고 괜찮네요,4
17124,17124,배송 빨라서 좋아요 좋ㅇㆍ,2
17125,17125,가격 대비 정말 괜찮습니다.,5
17126,17126,근데 색깔이 변색되어 있네요 오래된 건가 봐요,2
17127,17127,재구매 뉴질랜드산이라 고민했는데.... 먹어보니 맛나요!! 퍽퍽한 밤 맛~^^ 조금만 숙성시키면 더 달달하니 만날 거 같아요.,5
17128,17128,실망이에요 항상 여기서 생수 시켜 먹었는데 이번에는 물에서 냄새가 나네요 뚜껑이랑 용기 자체에서도 암모니아 같은 냄새가 나고 정말 실망입니다,2
17129,17129,부서져있네요 사용하는 데는 문제없을 거 같아서 그냥 씀 배송도 오래 걸리네요,1
17130,17130,리필이 안 왔어요,2
17131,17131,너무 익어서 와서 실망스럽네요~,2
17132,17132,씹어먹으면 안 되고 입안에서 살살 녹여먹으면 정말 맛있어요 옛날에 어릴 때 먹어본 맛 추억에 맛,5
17133,17133,코로나 때문에 센터가 4주 동안 쉬고 있어서 고민하다가 결국 샀습니다 열심히 운동해보도록 할게요,4
17134,17134,배송이 빠르고 아직 안 먹어 봤네요.,4
17135,17135,역시 리얼 테크닉... 로드숍 퍼프 도저히 못쓰게 어서 다시 리얼 테크닉으로 돌아옴... 1+1 라 좋아요. 계속 1+1 해주세요.,5
17136,17136,가격이 싸서 그런지 재질이 너무 싼 티 남,1
17137,17137,세탁해도 줄어듦이나 하자 없습니다.,5
17138,17138,처음 시켜봤는데 맛있어요 다시 시킬 거 같아요,5
17139,17139,가격 대비 품질이 좋아요. 페인트 붓 평소 니스 붓 롤러 브러시 헤라 diy 리폼 가격 대비 품질이 좋아요. 적극 추천합니다.,5
17140,17140,한쪽 불이 안 나옴,2
17141,17141,통신사 와이파이기 쓰던 중 집안에서 안테나가 다 뜨지 않는 곳이 있고 거기선 인터넷도 버벅대는 거 같길래 큰맘 먹고 바꿨습니다. 안테나가 다 뜨지 않는 것은 이것도 마찬가지긴 한데 확실히 버벅거림은 없어졌습니다. 다만 가격만큼의 가치가 있는지는 잘 모르겠네요.,4
17142,17142,일단 저렴 하도 배송도 빨랐어요 사용해보진 않았지만 워낙 ㄷ싼 가격에 산 거라 가격 대비 불만 없을 거 같아요 써보고 좋으면 또 금 구매하려고 해요,2
17143,17143,별로였어요.....,2
17144,17144,배송은 거의 2주 정도 걸리고 회사는 전화도 안 받고 나사도 하나가 덜 와서 사서 직접 조립했네요...,2
17145,17145,추석 껴서 택배가 늦을 거 같았는데 정말 느리던데요... 한 달 걸렸습니다..,1
17146,17146,마감도 좋고 전체적인 완성도가 아주 좋네요,5
17147,17147,배송 환불이 아쉬웠습니다.,1
17148,17148,한 마리도 안 잡힘.. 잡혔는데 조립 부분 뜯고 나가요..,1
17149,17149,상세 설명과는 다르게 사진처럼 여기저기 하자가 많아서 교환했어요. 교환한 제품은 괜찮아서 쓰고 있어요.,2
17150,17150,아 진짜 아니 소스를 안 보내면 어떡합니까,2
17151,17151,좋아요 종류별로 다 모으는 중 ㄹㅇ루 좋음ㅋㅋ,5
17152,17152,배송 정말 정말 정말 늦어요 당장 급한 게 아니라 기다렸지만 정말 정말 느리네요 가방은 만족합니다,2
17153,17153,빨대 대는 청소할 수가 없네요ㅠ그리고 무엇보다 아이가 안써요ㅠㅠ,2
17154,17154,다 깨져서 왔어요ㅜ 키조개는 처음 시켜봤는데 다 깨져서 조개 속에 껍질 조각들이 ㅜ 몇 번째 구매했는데 이런 실망은 처음 ㅜ,2
17155,17155,어르신들이 너무너무 좋아하십니다ㅋㅋㅋ,5
17156,17156,만족하고 쓰는 중입니다 ㅎㅎㅎ,5
17157,17157,이게.. 조임이 있습니다 당연히 보정속옷이니까 조이지만;;;; 어느 정도 되면 약간 숨쉬기 불편할 정도??? 사이즈 잘 조절해서 사시고 정말 급할 때만 입어야 할 거 같아요.,2
17158,17158,파손이 있어서 연락하니까 바로 다음 달 교환 물건 도착했고요. 조용하게 골고루 잘 갈리네요,4
17159,17159,"디자인 핏 다 좋은데, 먼지가 날려요ㅜ",1
17160,17160,완전 꽝 냄새 이상하다 못해 짜증이 나요. 어떻게 이 향기가 좋아하는 징... 화남,1
17161,17161,이뻐요 3개 구매했어요 하나는 약통 두 개는 채소 바구니로 구매했습니다~^^,4
17162,17162,배송도 빠르고 깔끔했어요,4
17163,17163,가격 대비 덮게가 허접해 보여요,2
17164,17164,색깔이 조금 연하고 배송은 엄청 늦어요 크기도 생각보다 작고 색은 좀 연해요 배송은 엄청 늦아요 상품은 맘에 들어요 귀엽네요 ㅋㅋ어듀채나뷰터안,4
17165,17165,하나도 안 시원함 땀복인 줄,2
17166,17166,해산물 좋아하는 입장에서 몇 자 적자면... 이거 먹느니 그냥 큰 전복시켜 먹는 게 더 이득입니다... 알맹이는 700g이나 되려나... 쓰레기가 7.5kg,2
17167,17167,배송 빠르고 제품도 튼튼해요~,5
17168,17168,그냥 딱 990원 느낌이에요ㅔ,2
17169,17169,황당하네요 4단 스틱이 아니네요 그냥 아주 무거운 3단 스틱입니다 반품하기가 귀찮아 구매확정 누릅니다 ㅠㅠ 차 트렁크에 두고 깝죽거리는 것들 조질 때 둔기로나 써야겠습니다,2
17170,17170,"상품 이미지와 배달된 마이쮸가 다르네요 상품 이미지는 진공 개별 포장인데, 배달된 상품은 그냥 개별 포장이라 아쉽네요",2
17171,17171,모자챙이 올 때부터 삐뚤어져있어요,1
17172,17172,옻칠 제품 오래 써왔지만 이렇게 칠이 빨리 벗겨지는 건 처음이네요.. 젓가락 한 번 쓰고 끝부분이 쪼개지듯 칠 떨어져 나갔어요 ㅠ,2
17173,17173,이 제품 구매하시는 분들은 참고하실 부분이 있을 것 같네요. 일단 케이스 착용했을 시 충전이 안됩니다. 케이스 없이 사용하시는 분들이라면 관계없지만... 과연 그런 분들이 얼마나 계실지 모르겠네요. 매번 케이스를 제거 후 충전한다는 건 문제가 있다고 보입니다.,2
17174,17174,친구 선물 만족도 100입니다~~~,5
17175,17175,잘 맞아요 부해 보일까 걱정핬는데 봄 되면 잘 입고 다니게 될 것 같아요,4
17176,17176,배송 빠르고요 저렴해서 좋아요,5
17177,17177,너무 맛있데요 지인들 하나씩 주니까 계속 시켜 먹네요. 에어프라이에 185도 10분 하면 눈물 납니다ㅠ 겉은 바삭 속은 꽉 차서.. 미니 사이즈가.. 계속 들어가서 살찔것같아요ㅠㅠ,5
17178,17178,의전용 프리미엄 샀는데요 너무 싸 보여요 ㅜㅜ 그다지 크기만 하고 좋은지 모르겠어요,1
17179,17179,배송도 빠르고 상품도 만족합니다. 역시 겨울에는 방풍비닐이 최고!,5
17180,17180,맨 처음 바질 비누를 쓰고 있는데 정말 향긋하네요. 늘 동구 밭 제품을 애용 중입니다.,5
17181,17181,수량 따져보니 너무 비싸요 ㅜ.ㅜ,2
17182,17182,무사히 보내주셔서 감사요ㅎㅎ작고아담해서 더 귀여운 것 같아요ㅋ 배송이 진짜 길었는데 기다린 만큼 잘 들고 다니겠습니다ᄏ손수건도 감사♡♡,4
17183,17183,디자인도 좋고 발도 편해서 만족합니다,5
17184,17184,듀ㆍ번 다시는 살 생각이 없음 별로임 칫솔모가. 너무 작음,2
17185,17185,사이즈가 안 맞아서 붙일 수가 럾었음,1
17186,17186,양념을 조절해야겠네요. 너무 짭아서 ...,2
17187,17187,재구매 사이즈가 적당해서 그립감도 좋고 포켓에 넣고 다니기에도 좋아요~ 오늘 갑자기 날씨가 추웠는데 마침 배송이 와서 외출하면서 바로 들고나갔다 왔어요! 따뜻한 겨울이 될 것 같아요~~♡,5
17188,17188,붙이다가 액체 다 폰에다 스며들어가고 실패해서 버렸어요,1
17189,17189,활용도 높은 주방 브러시 제품 정말 잘 사용하고 있습니다.,5
17190,17190,봉이 너무 헐렁해서 안 좋아요,2
17191,17191,얘가 잘 먹어ᅳ어요,5
17192,17192,듀와 볼을 보니 가운데가 심히 갈라져 있더군요... 교환하기 번거로워 그냥 사용하려고 합니다.,2
17193,17193,꼴뚜기 젓갈은 편 마는 이랑 청양고추랑 고춧가루 좀 넣고 다시 양념해서 먹으니 제 입맛엔 더 좋더라고요,4
17194,17194,확실히 도톰해요 그런데 잘 말리긴 말리고 기어 다닐 때 닿는 면이 보드라워서 자꾸 미끄러지려 하네요.,4
17195,17195,만족합니다. 잘 구입했습니다. 없을 때는 없는 대로 잘 썼지만 있으니까 확실히 편하고 좋습니다. 선도 튼튼하고 추천합니다.,5
17196,17196,재구매 항상 구매하고 있습니다,5
17197,17197,다 좋은데 색상이 좀 더 찐한 핑크 면 좋을 텐데라는ㅎ,5
17198,17198,사용하다 보니 너무 불편해요,1
17199,17199,그냥 다 졸았어요 감시합니다,4
17200,17200,다 먹고 또 시켰어요 좋아요 배송 빨라요,5
17201,17201,생각보다 우리 애들은 잘 안 먹어요,2
17202,17202,"나무가 곰팡이가 살짝 있음. 내가 봤으면 환불인데 와이프가 애들하고 조립해서 그냥 씀. 원목 색이어도 마무리가 잘되면, 곰팡이가 쓸 일이 없는데 마무리 작업도 제대로 안된 듯 ...",2
17203,17203,일단 샀지만 두 번 사요 후 글쎄요 일단 양이 많이 나와서 흐르는 제 형이라 아무튼 발랐는데 머리가 서로 뭉쳐서 굳어지고 아무튼 저와는 개인적으로 잘 맞지 않는 것 같아요 그냥 취소는 안 하지만요,2
17204,17204,정확하고~~빠른 배송했어 좋았어요,5
17205,17205,커요 ㅜㅜ 여자 230이면 많이 작은 발 아닌데도 매우 크네요,2
17206,17206,강아지들이 좋아하네요.,5
17207,17207,받고 아기 옷 이불 열심히 세탁하니 집안에 아기 향기가 폴폴ㅎㅎ 좋네요,5
17208,17208,구워보니까 상품 크기도 너무 작았고 조금 덜 짰으면 위안을 삼으려고 했는데 짜기도 하고 약간 실망스럽습니다,2
17209,17209,타제품보다 저렴해서 구매했는데 바르는 솔 부분이 뻣뻣하고 제품 자체 효과도 떨어집니다. 재구매 의사 없습니다.,1
17210,17210,배송 빠르고 조립도 쉽고 공간 차지 덜하고 색도 이쁘네요,5
17211,17211,"쓸만합니다,",5
17212,17212,글자 자석이 잘 안 붙어요,1
17213,17213,가격 대비 매우 만족입니다~*^^* 원단도 생각보다 두툼하고 사이즈도 좋아요.. 바느질은 1프로 아쉽지만 가격이 저렴하니 가격 대비 만족도 만족입니다,5
17214,17214,검은색 물이 빠져서 노란색 옷이 검은색으로 변했어요,1
17215,17215,일단 사용에는 지장이 없습니다만 코드 형상이 울룩불룩합니다,2
17216,17216,잘 안 맞고 헐렁해서 물이 자꾸세요~,2
17217,17217,나이트보다는 데이크림이 좋은 듯,4
17218,17218,예뻐요 작지만 튼튼하고 기내 용이나 수화물이나 저한테 꼭 맞는 아이템이에요 오래오래 깔끔하게 사용하려고요! 바퀴 굴러가는 게 부드러워요,5
17219,17219,정말 추천해요 식판 몇 개 사봐서 실패하고 이건 어릴 때 어린이집 갈 때부터 정말 잘 썼어요 고무패킹 없이도 밀착 잘되고 이중이라 국 담고도 아이가 뜨겁지 않고 너무 좋아요 단점은 무거운 거 ㅎ,5
17220,17220,생각한 거보다 별로~ 줄도 똑바로 안 되어있고요,1
17221,17221,뱀줄발찌 디자인이 군더더기 없이 심플하고 아무래도 발찌는 계속 착용하는 액세서리이기 때문에 차고 자도 이불에 걸린다거나 발목에 자국 나는 것도 없고 은은한 포인트용으로 딱인듯해요,5
17222,17222,배송도 빠르고 가볍고 사무용으로 쓰기에 좋네요. 구성비 최고예요,5
17223,17223,벽걸이 에어컨에 설치했는데 테이프가 그다지 이틀 만에 떨어짐 고정용 끈이랑 쇠도 있지만 안 맞음 끈은 썩어서 왔고 비추요,1
17224,17224,이 구매 편을 보시는 분들은 사지 마시라 권유 드리고 싶네요.. 더러운 건 둘째치고... 무슨 냄새가 이렇게 심한가요? 옆집 불난 줄 알 정도로 탄내가 심하네요,2
17225,17225,"배송이 너무 늦고, 고객 응대가 무성의합니다~",2
17226,17226,질은 떨어져요.. 니트가 뻑뻑한 느낌이랄까... 좋은 니트 타이 있는 분들은 딱 암.. 그냥 싼 맛이,2
17227,17227,실망이에요 일주일 기다렸다 받았는데 너무 허접하네요 파손 없이 와서 다행이긴 한데 문 사이가 너무 벌어져있어요 1센티 정도요 문도 너무 쾅쾅 닫히고 안에 선반도 선반이 장 보다 커서 꽉 끼었어요 배송비 포함 45000원이면 상품에 비해 좀 비싼 거 같네요,2
17228,17228,지퍼를 열어보면 안에 솜도 아니고 그냥 스티로폼? 같은 게 들어있음. 그냥 싸구려 제품임,1
17229,17229,이거 한 달이 지났는데 장 안에서 썩은 내가 빠지질 않네요 너무 냄새가 심해서 계속 문 열어놓고 썼는데 좀 냄새 빠졌겠지 하고 문 닫아놓으면 버로 썩은 내 올라옵니다 미치겠네,2
17230,17230,아이 입문용으로 샀는데 생각보다 좋아요~! 싸서 걱정했는데 발색도 좋네요~!^^,5
17231,17231,조그맣고 귀여워요 아기가 빵 욕구도 강하고 배앓이로 몇 시간 내내 우는데 사용하려고 샀어요 근데ㅠㅠ자꾸뱉어요 샀는데 안 하니까 속상ㅋㅋㅋ,5
17232,17232,건전지 넣는 곳이 깨져서. 왔네요 반품 귀찮아서 테이프 부쳐서 씁니다,2
17233,17233,디자인이 예쁘고 마감이 깔끔합니다!,5
17234,17234,절반 이상 얼어서 와서 썩기 시작하는 부분이 너무 많네요 겨울이라 포장을 좀 더 신경 써주시면 좋을 것 같아요,2
